imdbid, kaggleid
tt0805185,25395
tt0413267,810
tt0907657,5723
tt0449088,285
tt0470705,12526
tt0780571,3432
tt0389328,1872
tt0441007,15568
tt0455596,14208
tt0412915,14207
tt0444628,24200
tt0043778,50153
tt0874423,18902
tt0497137,5488
tt0482930,15860
tt0494222,8748
tt0411061,3489
tt0052861,55823
tt0455362,10063
tt0499455,13979
tt0460740,12225
tt0496806,298
tt0465203,10832
tt0450680,36143
tt0466399,14064
tt0450843,13742
tt0177242,2241
tt0104352,39465
tt0113187,12561
tt0101962,36679
tt0035937,40765
tt0036807,30574
tt0299937,37959
tt0472259,18206
tt0498353,1691
tt0032981,29617
tt0842929,1990
tt0079453,170261
tt0079946,22049
tt0423294,9408
tt0486576,1979
tt0479500,14043
tt0457572,10288
tt0484113,74055
tt0487092,45664
tt1028528,1991
tt0046248,43353
tt0462504,9952
tt0032264,60400
tt0027189,32004
tt0405163,17035
tt0473709,17320
tt0449851,21427
tt0031235,17660
tt0407998,9724
tt0461694,1294
tt0347016,33294
tt0418091,57425
tt0062038,42700
tt0463486,12713
tt0486480,25875
tt0414931,12543
tt0989000,13120
tt0088693,34573
tt0049531,71822
tt0796212,13807
tt0490822,11211
tt0075296,27138
tt0062864,85535
tt0046511,2748
tt0105508,54934
tt0119040,125025
tt0047152,55859
tt0089715,27464
tt0070188,122291
tt0217894,28666
tt0100851,41930
tt0101324,75350
tt0011870,77621
tt0050567,43229
tt0103640,266525
tt0473360,9815
tt0086366,12695
tt0064855,32575
tt0430484,49870
tt0446055,37985
tt0070464,42464
tt0386032,2359
tt0314524,442
tt0488953,25150
tt0049829,63096
tt0031619,43836
tt0829459,1988
tt0450385,3021
tt0795368,2196
tt0432264,18425
tt0085678,19606
tt0337978,1571
tt0762114,2959
tt0765447,6022
tt0413099,2698
tt0418279,1858
tt0374563,14125
tt0373889,675
tt0762107,3563
tt0057878,40618
tt0071824,26185
tt0089572,31652
tt0109195,30443
tt0091427,18763
tt0837106,13491
tt0446687,11404
tt0432289,16083
tt0042286,37292
tt0469689,27683
tt0498311,13402
tt0052005,19968
tt0832903,24582
tt0445922,4688
tt0772157,13337
tt0443455,27359
tt0101500,101897
tt0065037,54494
tt0090315,10857
tt0020815,81847
tt0026643,43898
tt0342882,44502
tt0796314,18632
tt0398963,32444
tt0457308,7547
tt0787475,10074
tt0486655,2270
tt0058383,757
tt0785077,15581
tt0461703,14219
tt0462538,35
tt0897361,5857
tt0481141,3638
tt0467110,6589
tt0423977,8669
tt0458522,15934
tt0440963,2503
tt0804452,14123
tt0054286,88527
tt0439810,155386
tt0778784,4516
tt0796375,8141
tt0430768,59995
tt0456630,14217
tt0478116,54546
tt0362225,10795
tt0890882,20163
tt0024353,31777
tt0402906,33916
tt0809407,24159
tt0069095,1721
tt0088242,31601
tt0056112,25360
tt0448927,34588
tt0077904,40060
tt0043567,18650
tt0829482,8363
tt0488508,4658
tt0808331,5956
tt0796368,6535
tt0434292,1127
tt0760187,9847
tt0040242,23861
tt0432325,1393
tt0109036,2701
tt0431979,12455
tt0060794,28049
tt0775566,23495
tt0416185,13074
tt0825225,17274
tt0412535,17350
tt0796335,21494
tt0293564,5174
tt0103595,28742
tt0462396,9703
tt0419909,22085
tt0459880,3542
tt0057622,43750
tt0424823,9750
tt0815244,10760
tt0431197,4349
tt0486051,14223
tt0477078,13068
tt0863037,9561
tt0462244,14144
tt0427392,4858
tt0499556,10431
tt0775488,15156
tt0489237,12435
tt0473700,14877
tt0373883,2082
tt0804461,11835
tt0841044,1845
tt0430676,14229
tt0039220,13385
tt0074740,6609
tt0061636,45211
tt0063293,48169
tt0923752,13958
tt0377972,81700
tt0804540,2335
tt0437857,10961
tt0036497,22779
tt0784972,10071
tt0445935,4351
tt0810988,12994
tt0059106,42735
tt0792965,2882
tt1286600,53975
tt0484111,13501
tt0069697,6916
tt0462721,84242
tt1077258,1992
tt0381849,5176
tt0465602,4141
tt0811106,13173
tt0346952,14348
tt0116441,14786
tt0040737,31058
tt0401420,19583
tt0783233,4347
tt0800022,13529
tt1093842,13241
tt0454931,523
tt1032846,2009
tt0912593,12901
tt0427528,13722
tt0061648,3469
tt0476964,4413
tt0478134,6973
tt0405508,7913
tt0466839,15019
tt0023940,77210
tt0465436,4629
tt0469184,15361
tt0455782,5353
tt0765443,2252
tt0454792,14788
tt0246405,63607
tt0283503,13072
tt0492499,30365
tt0079182,42170
tt0831888,13754
tt0925248,14284
tt0483812,20308
tt0452643,6641
tt0770806,15071
tt0480269,8414
tt0473188,10425
tt0498120,24170
tt0048182,20942
tt0432021,7737
tt0419984,13257
tt0452625,10030
tt0758758,5915
tt0492956,13680
tt0808357,4588
tt0800027,14313
tt0486640,2728
tt0484562,2274
tt0408839,9038
tt0480242,7211
tt0838221,4538
tt0498399,2001
tt0414055,4517
tt0465538,4566
tt0857265,4520
tt0805564,6615
tt0389722,4513
tt0804522,5125
tt0469623,3877
tt0831884,8954
tt0452623,4771
tt0790804,10759
tt0758798,14251
tt0486572,14848
tt0425395,14930
tt0466664,9773
tt0480011,13538
tt0498097,18421
tt0443680,4512
tt0054745,84972
tt0042281,37954
tt0059496,39893
tt0360323,13197
tt0758732,15048
tt0446298,14041
tt0756672,9898
tt0762110,1922
tt0464061,41044
tt0049004,84567
tt0449018,15669
tt0808417,2011
tt0421082,5708
tt0866437,5951
tt0092561,114033
tt0454457,13319
tt0355611,33688
tt0316599,20646
tt0356201,90374
tt0765451,18613
tt0758771,9911
tt0053666,27419
tt0454864,15667
tt0494834,14753
tt0067402,46067
tt0036692,50155
tt0391229,13066
tt0961117,27827
tt0779982,3603
tt0880502,2014
tt0906108,17202
tt0890870,663
tt0780534,9262
tt0912583,15651
tt0210302,27276
tt0023236,95560
tt0079871,25476
tt0081494,48301
tt0446752,29362
tt0034162,33931
tt0094238,12646
tt0821470,20605
tt0912592,14279
tt0094641,20607
tt0817225,2015
tt0041786,28007
tt0861739,7347
tt0857355,14421
tt0388182,5718
tt0415965,5126
tt0780583,16126
tt0108593,18731
tt0428212,37005
tt0357585,18442
tt0079278,42173
tt0765429,4982
tt0389790,5559
tt0444778,25755
tt0292963,7972
tt0401383,2013
tt0477348,6977
tt0219171,39127
tt0799934,4953
tt0496328,10520
tt0790706,26336
tt0039402,37368
tt0439123,19026
tt0426931,5123
tt0072195,16203
tt0026267,53827
tt0047985,18612
tt0445336,5817
tt0756683,13363
tt0856052,43987
tt0063060,32726
tt0891527,4515
tt0486583,5375
tt0442933,2310
tt0457419,2284
tt0484740,6639
tt0405336,4723
tt0283337,29162
tt0065391,48267
tt0910873,16768
tt0044789,21296
tt0113264,24732
tt0494199,10251
tt0822849,15006
tt0988102,24060
tt0425094,34898
tt0284363,12555
tt0027087,22606
tt0878695,13561
tt0780608,13168
tt0488478,20714
tt0995829,11148
tt0044072,46872
tt1135489,18312
tt0792966,17460
tt0884328,5876
tt0461770,4523
tt0465494,1620
tt0937375,15250
tt0804516,13474
tt1024943,8079
tt0211933,13483
tt0385752,2268
tt0480249,6479
tt0952640,6477
tt0471711,7249
tt0296881,44783
tt0757361,13998
tt0368794,3902
tt0103805,18631
tt0034182,43308
tt0277327,11476
tt0775529,8272
tt0804555,13186
tt0464141,6537
tt0034272,43798
tt0467406,7326
tt0438859,1874
tt0051093,55192
tt0762117,33003
tt0765120,1989
tt0064816,4946
tt0413879,24123
tt0411269,28522
tt0381392,48266
tt0362538,71848
tt0141716,34424
tt0396190,25460
tt0775438,25740
tt0758784,13076
tt0937237,11600
tt0830968,35237
tt0912580,13023
tt0090608,150938
tt0462579,46902
tt0819354,10884
tt0847817,13348
tt0425236,64942
tt0433398,25784
tt1029172,22452
tt0825232,7350
tt0977649,66110
tt0036641,26600
tt0419887,7979
tt0070085,20567
tt0443844,45126
tt0424789,52473
tt0810823,12171
tt0439511,157373
tt0013556,71066
tt0456121,13299
tt0489664,13250
tt0058564,42790
tt0479289,9867
tt0443527,15495
tt0101595,53896
tt0473356,14148
tt0448154,48737
tt0477139,13198
tt0478829,14804
tt0281938,111744
tt0759612,36328
tt0460721,23817
tt0408236,13885
tt0465234,6637
tt0855824,12130
tt0469494,7345
tt0067958,42529
tt0472062,6538
tt0070825,40682
tt0758730,440
tt0841046,6575
tt0417056,19213
tt0450972,19103
tt0960790,6076
tt0102789,9546
tt0489458,40860
tt0387114,111854
tt0427309,14047
tt0461804,1488
tt0490579,14118
tt0760329,54318
tt0991178,69315
tt0220644,45871
tt0431308,6023
tt0841032,26990
tt0988595,6557
tt0069226,107282
tt0047200,28363
tt0893356,17181
tt0058500,69557
tt0115950,110909
tt0339489,31068
tt0241663,60141
tt0058548,32307
tt0439547,49367
tt0051720,28272
tt0795493,4787
tt0463850,21847
tt0424287,33358
tt0986264,7508
tt0058275,20629
tt0372873,10253
tt0462392,44434
tt1032856,5259
tt0492463,47841
tt1038988,8329
tt0259822,14062
tt0065398,51992
tt0423382,49717
tt0460780,2312
tt0780516,13195
tt0356453,78705
tt0456041,30535
tt1060277,7191
tt0951216,12085
tt0345461,24624
tt0399095,4170
tt0896798,13252
tt0063483,42635
tt0422401,11908
tt0887719,15017
tt0076910,86241
tt0857295,8875
tt0480001,37780
tt0848542,18290
tt0760311,10247
tt0025948,43604
tt0031851,3575
tt0065542,28303
tt0019074,27507
tt0015016,71068
tt0011358,111747
tt0017463,32716
tt0099753,41845
tt0385586,25078
tt0808506,14069
tt0837803,15053
tt0070913,81522
tt0479968,6933
tt0486578,14423
tt0880578,8090
tt0462499,7555
tt0770810,16988
tt1073498,7278
tt0406759,9030
tt0489282,14220
tt0785007,13160
tt0440846,27357
tt0073152,10834
tt0780607,13059
tt0411477,11253
tt0050456,58470
tt0480251,38007
tt0780536,8321
tt0063599,17665
tt0058203,4034
tt0106579,1479
tt0086650,2282
tt0035440,100526
tt0814666,62652
tt0070904,53094
tt0322298,244145
tt0318590,59474
tt0870112,19275
tt0825236,7973
tt0816616,15020
tt0970184,34981
tt0901507,13054
tt0800099,18893
tt0780492,55294
tt0025004,43691
tt0484877,7839
tt0028141,77245
tt0099817,19384
tt0780622,13121
tt0094918,71072
tt0083296,46885
tt0497876,13315
tt0468820,42041
tt0494652,13490
tt0770752,8676
tt0033677,43705
tt0780486,12855
tt0892375,37003
tt0460766,15030
tt0945356,12167
tt0034891,28093
tt0436607,20520
tt0061042,76235
tt0078259,48131
tt0489099,8247
tt0807054,7992
tt0937347,14105
tt0832266,8390
tt0048198,21490
tt0018909,95169
tt0485851,13641
tt0018972,113788
tt0872224,18652
tt0395421,125742
tt0443274,7461
tt0416236,8204
tt1023481,8328
tt0449994,14073
tt0020702,94009
tt0282599,12650
tt0021508,72602
tt0826547,25919
tt1001562,15365
tt0467200,12184
tt0839980,13260
tt0425413,7942
tt0424430,36091
tt0022353,117001
tt1097256,38052
tt0854678,13362
tt0839938,10844
tt0427582,21043
tt0076913,23312
tt0772168,11161
tt0457090,6473
tt0239441,90387
tt0034936,33034
tt0040317,38804
tt0463027,21373
tt0997047,13493
tt0443649,7840
tt0200465,8848
tt0483607,13460
tt0451079,12222
tt0808279,8461
tt0813547,7862
tt0416044,12246
tt0912599,16666
tt0811138,12177
tt0475998,15511
tt0848557,13025
tt0466816,2239
tt0472160,7985
tt0870090,7343
tt0905979,28816
tt0462023,14066
tt0040974,37300
tt1166827,13016
tt0386820,10797
tt0807721,6391
tt0902272,14011
tt0398237,29004
tt0496319,18586
tt0455805,13196
tt0056049,3764
tt1094594,14793
tt0486674,8944
tt0420740,15124
tt0064253,33166
tt0918557,45757
tt0107953,28260
tt0970468,12178
tt0453548,14054
tt0804505,8060
tt0878652,22551
tt0034241,43797
tt0089537,383
tt0389235,78307
tt0419766,12453
tt0988108,28205
tt0468569,155
tt0023955,72608
tt0060647,29369
tt0089904,29907
tt0914382,46883
tt0086102,36527
tt0468442,79161
tt0443450,18070
tt0814130,14014
tt1023111,8456
tt1032854,22521
tt1002540,79156
tt0018192,42536
tt0940709,13688
tt0817538,8457
tt0254252,86792
tt0796307,32579
tt0381668,11534
tt0499570,18633
tt0073373,19333
tt0022074,31409
tt0395119,13495
tt0085764,27323
tt0419160,22060
tt0072446,511
tt0481797,7797
tt0475241,8093
tt0478087,8065
tt0858479,12890
tt0462477,15185
tt0412808,44813
tt0085213,60612
tt0473074,31421
tt0827521,24411
tt0379865,4942
tt0881200,14044
tt0082313,42143
tt0091757,11483
tt0388556,36223
tt0063278,25904
tt0489281,8988
tt0893382,7944
tt0416675,18031
tt0995061,18218
tt0056919,46982
tt0454065,13317
tt0083728,14272
tt0478999,28705
tt0464955,35760
tt0758053,16283
tt0903627,7351
tt0827713,8281
tt1068658,99339
tt0482901,8267
tt0856288,13312
tt0410377,10488
tt0963794,11152
tt1097239,15260
tt0912590,18181
tt0800039,9870
tt0497972,14424
tt0426592,11918
tt0421073,1266
tt0857191,12473
tt0481536,13335
tt0875113,8827
tt0855895,12156
tt0811080,7459
tt0857376,9997
tt1007950,28704
tt0348853,38376
tt0488988,8319
tt0070794,92299
tt0865556,1729
tt0963208,12179
tt0815178,13079
tt0466771,24701
tt0069134,28131
tt0437954,14324
tt1045670,10503
tt0815241,13007
tt0892899,9017
tt0845955,25119
tt0892425,53196
tt0470732,38163
tt0845046,13258
tt1111833,14236
tt0032258,13784
tt0027800,27918
tt0023249,28435
tt0073240,31604
tt0028345,38661
tt0032007,40044
tt0034266,40214
tt0035419,40045
tt0045296,1810
tt0419449,47120
tt0425326,7861
tt0800240,13018
tt0871426,8780
tt0494271,10886
tt0412637,13650
tt0417871,29291
tt1091617,13359
tt0477916,26232
tt0926129,8617
tt0436889,6967
tt0371746,1726
tt0193763,22194
tt0866439,10761
tt1012804,12400
tt0475984,16135
tt0497323,14000
tt0281680,43664
tt0936501,8681
tt0977214,16450
tt0826711,12198
tt0460791,14784
tt0942903,13001
tt0907680,13412
tt0454084,13162
tt0790623,13243
tt0802948,13008
tt1033643,9029
tt1080695,15957
tt0974959,8277
tt0795439,17106
tt0482463,12586
tt0106911,41648
tt0046031,3014
tt0031976,43822
tt0844462,87541
tt0478090,16042
tt0499448,2454
tt0827517,12197
tt0042046,32684
tt0473389,25527
tt0942384,17483
tt0415489,14530
tt1047007,21182
tt0884224,13191
tt0808486,38834
tt0830558,15356
tt1112115,15281
tt0367882,217
tt0762104,13534
tt0469099,50700
tt0052106,85514
tt0893509,10120
tt0387682,60676
tt0940620,22498
tt0052724,37481
tt0435706,12808
tt0479916,82437
tt0023303,43145
tt0841119,44260
tt0487273,38282
tt0488604,12245
tt0482599,10885
tt0427998,15378
tt1000774,4564
tt0482606,10665
tt0379976,10822
tt1151309,13636
tt0490076,9022
tt0768120,31512
tt1219671,14103
tt0441773,9502
tt0939681,16117
tt0233809,130639
tt0092963,51929
tt0064256,74349
tt1000771,14050
tt0812243,14019
tt0495040,15776
tt0043132,17221
tt0063970,37308
tt0047889,29377
tt0066907,26119
tt0066970,42358
tt0052792,50231
tt0062639,4857
tt0020030,79761
tt0075263,37626
tt0063775,48564
tt0051198,46189
tt0027042,72609
tt0026008,117044
tt0024453,114348
tt0053017,95402
tt0424600,14305
tt0084807,72445
tt0071483,20017
tt0091406,45996
tt0960144,10661
tt0084465,60261
tt0803057,13172
tt0829098,45791
tt0846040,9789
tt0758786,13848
tt0312886,51484
tt0068595,3687
tt0076804,22090
tt0054038,2982
tt0011439,42657
tt0089847,45408
tt0012752,82731
tt0053434,37412
tt0055981,66180
tt0055320,31742
tt0460745,12912
tt0464907,13170
tt1078188,14748
tt0116118,15691
tt1037033,13206
tt0913968,14392
tt0491162,18467
tt0415856,14882
tt0949731,8645
tt0800080,1724
tt0923600,5759
tt0889588,13405
tt0400761,49258
tt0910970,10681
tt0493464,8909
tt0448157,8960
tt0433350,15728
tt0304808,23676
tt0044357,1938
tt0071634,75141
tt0070814,42473
tt0811128,13993
tt0425061,11665
tt0913445,13019
tt0940585,21074
tt0479547,26354
tt0997088,22905
tt0964587,10748
tt0011565,27509
tt0889652,14949
tt0027515,78998
tt1054485,12889
tt0067055,28681
tt0929235,41850
tt0099053,85559
tt0384832,51890
tt0070628,45698
tt0063555,26302
tt0378244,32263
tt0019563,27506
tt0018471,111305
tt0016473,27505
tt0021505,27504
tt0018097,64852
tt0085289,78321
tt0071721,77765
tt0069103,45512
tt0053765,43031
tt0447854,13205
tt1204298,30106
tt0889134,13065
tt0846308,8359
tt0479468,13003
tt1082886,13990
tt1114277,15272
tt0293176,80659
tt0492784,10842
tt0037508,72163
tt0034522,29882
tt0057940,40630
tt0061787,31658
tt0888693,14349
tt1093824,12172
tt0091497,64131
tt0487928,15125
tt0896866,8847
tt0029751,43869
tt0017048,94525
tt0212573,125550
tt0960890,13009
tt0064349,13675
tt0911010,33588
tt1157705,16800
tt0405496,56224
tt0870211,14111
tt1034427,17479
tt0463381,32604
tt0795421,11631
tt0909388,20158
tt1064932,8265
tt0060560,42718
tt0816545,15654
tt0847897,14634
tt0829193,14414
tt0806679,428
tt0997188,20548
tt0985025,14145
tt0386038,9010
tt0479528,13022
tt0451966,68259
tt0822858,9783
tt0787523,10190
tt0039090,43487
tt0060550,13353
tt1210351,16019
tt0042274,46531
tt0879843,13614
tt0170351,4966
tt0373051,88751
tt0765476,11260
tt1050160,13964
tt0470679,13692
tt0472071,13910
tt0869977,10818
tt0492486,14456
tt0424971,15840
tt0245027,15830
tt0901475,25647
tt1024942,14898
tt0478394,12416
tt0453383,572
tt0074312,36226
tt0765141,60531
tt0462295,13021
tt0758742,16007
tt0055124,158800
tt0444672,18035
tt0051047,43253
tt0422783,14820
tt0800241,6687
tt0482603,11802
tt0437526,2002
tt0913958,78527
tt0929629,12914
tt0409459,13183
tt0120617,116333
tt1043838,13255
tt0865957,14154
tt0844768,32666
tt1045889,80523
tt0952682,12247
tt0472205,22100
tt1086340,19244
tt0054687,32008
tt1117385,13012
tt0838283,12133
tt0412536,12568
tt0443701,8836
tt0486259,13259
tt1155592,14048
tt1157620,12270
tt0063230,18846
tt0240684,10898
tt1079959,13541
tt0765458,11910
tt0473514,17245
tt0949489,30112
tt0964539,12192
tt0168972,70846
tt0801526,16725
tt0087545,117129
tt1039652,15865
tt0841084,4140
tt0819714,14061
tt0019935,85685
tt0096126,43680
tt0487195,16700
tt0820162,167928
tt0859163,1735
tt1027862,10187
tt0805570,10185
tt0978759,10183
tt0493450,31082
tt0914797,13996
tt0497465,5038
tt1117563,13851
tt0142371,19877
tt0431045,46871
tt0055052,28273
tt0428870,15859
tt0103303,31922
tt0769508,14654
tt0783608,13251
tt0177507,1661
tt0247613,41245
tt0910936,10189
tt0425637,12289
tt0076933,45579
tt0804552,15069
tt0841925,2012
tt0828158,18056
tt0488535,18803
tt1018785,10188
tt0411475,13300
tt0974554,11671
tt0382053,63474
tt1002535,15570
tt1127347,155796
tt0469640,15208
tt0414426,15662
tt0069792,22029
tt0810900,13649
tt0942385,7446
tt0962711,14878
tt1185834,12180
tt1029120,13107
tt0809425,29568
tt0490181,13256
tt0883995,13436
tt1185616,8885
tt1139797,13310
tt1104733,12621
tt0452608,10483
tt0852713,12620
tt1091751,13579
tt1031969,10186
tt0963807,15320
tt0790686,13515
tt0901485,5592
tt0486321,13956
tt0889671,60230
tt0042692,43389
tt0218505,31018
tt0906665,13637
tt0765430,18116
tt0425308,15661
tt0827782,13564
tt0445965,14566
tt1172206,14298
tt0887883,4944
tt1213644,13805
tt0364970,9381
tt0988047,13291
tt0844671,13991
tt1149405,22319
tt0430770,13972
tt0098672,16182
tt0392878,14771
tt0054292,43040
tt0804507,15206
tt0831887,8285
tt0472027,118309
tt0034297,18539
tt0064754,21335
tt1068641,12165
tt0037263,85574
tt0814022,13184
tt0790657,12818
tt0077270,27521
tt0490234,13726
tt1020936,102305
tt0992911,35854
tt0492881,14075
tt1087458,22554
tt0791178,18596
tt0472156,26431
tt0401808,38019
tt0038097,43177
tt1282045,39368
tt0452971,3865
tt0492619,13484
tt0457275,14458
tt0815457,25795
tt1034331,13389
tt0947802,13279
tt0859760,38140
tt0092149,3
tt0995039,12797
tt0454976,8908
tt0388727,15822
tt0459102,4998
tt0353324,16456
tt0474642,3041
tt0482528,71139
tt0060073,41264
tt0069124,24777
tt0071521,20802
tt0045848,47721
tt0870122,14232
tt0899128,14098
tt0870204,14643
tt0219224,30944
tt0056444,50759
tt0119700,38226
tt0800308,12690
tt1046997,12412
tt0351459,37050
tt0053987,38311
tt1282036,37776
tt0920461,54669
tt0481254,73169
tt0048918,1984
tt0072231,38361
tt0091759,73920
tt1059786,13027
tt0455538,13092
tt0425458,25126
tt0956038,14326
tt0051879,50011
tt0981227,12182
tt0782867,14928
tt0068924,38616
tt1029234,9539
tt0127310,81296
tt0047682,46492
tt0376873,131805
tt0972883,13200
tt1224448,38601
tt0051792,822
tt0929425,8882
tt0089746,42095
tt0809504,13401
tt0460485,20015
tt0864761,12783
tt0913951,12683
tt0307596,3097
tt0439533,15981
tt0108597,41666
tt1084950,14976
tt0758774,12113
tt0970411,13600
tt0841027,10078
tt0006333,30266
tt0064860,11874
tt0481580,19566
tt0467197,13051
tt0911024,39816
tt1007028,10358
tt1175491,10523
tt1046163,13596
tt0068569,56942
tt0066745,71206
tt0383028,4960
tt0041257,120481
tt0072912,32620
tt0416212,12837
tt1054588,14914
tt1190617,13948
tt0488905,25142
tt1063669,7735
tt0808230,14791
tt0090182,76406
tt0134771,101929
tt0150500,2397
tt0963743,12689
tt0312409,15935
tt1142798,15450
tt0885415,25741
tt1082868,13812
tt0088222,108634
tt0072709,27361
tt0102488,225614
tt1031254,13489
tt0482572,13150
tt0426462,13414
tt0469903,14325
tt0068817,41474
tt0143348,41477
tt0280453,16068
tt0871427,15289
tt1152282,56295
tt1032755,13809
tt0407337,34100
tt0962726,11887
tt0038250,41073
tt0043663,83683
tt0031020,59403
tt0306011,69299
tt1054486,13253
tt0910812,114796
tt0409572,17800
tt0029844,30977
tt0479952,10527
tt1101026,13506
tt0011909,53772
tt0861689,8338
tt0824747,3580
tt0161635,36073
tt0898367,20766
tt1010048,12405
tt0830515,10764
tt1042499,18548
tt0052270,4701
tt0430922,15373
tt0016939,120828
tt0038033,173634
tt0976060,8938
tt1183732,16061
tt0055059,73059
tt1124394,16166
tt0456340,2588
tt1130988,13672
tt0043801,47184
tt0977611,158959
tt0099733,44283
tt0128996,42884
tt0043591,215471
tt0850669,13516
tt1016290,14943
tt0933033,19147
tt0017567,96395
tt0027214,52561
tt0059896,42664
tt0772181,4627
tt0803080,43052
tt0772176,21501
tt1064953,16882
tt0293654,127257
tt0064387,49355
tt1055366,13655
tt0387736,13905
tt1132626,11917
tt0993789,8892
tt0101628,12525
tt0152176,82519
tt1135985,13523
tt1111948,14655
tt0887971,15749
tt0851577,22358
tt1014775,14405
tt0847050,43985
tt0491109,20065
tt0363240,14089
tt0899137,208385
tt0054866,84050
tt0499101,9999
tt0068650,17099
tt0202682,58570
tt0061065,29452
tt0017918,125749
tt0015758,111759
tt1233381,8905
tt0059015,3520
tt0043332,43372
tt0059320,88435
tt0043363,77650
tt0113676,17704
tt0089026,36571
tt0092891,36572
tt0043117,37327
